SampleID,TaxaID,N_Taxa,INDEX_CLASS,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,FFG,TOLVAL,HABIT,NONTARGET
660172-8/1/23,Elmidae,17,East,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
660172-8/1/23,Glossosomatidae,19,East,Arthropoda,,Insecta,,Trichoptera,Glossosomatidae,SC,0.6,CN,FALSE
660172-8/1/23,Gomphidae,17,East,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
660172-8/1/23,Heptageniidae,11,East,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
660172-8/1/23,Hydropsychidae,87,East,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
660172-8/1/23,Isonychiidae,1,East,Arthropoda,,Insecta,,Ephemeroptera,Isonychiidae,CF,2.8,SW,FALSE
660172-8/1/23,Limnephilidae,9,East,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
660172-8/1/23,Oligochaeta,1,East,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
660172-8/1/23,Perlidae,3,East,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
660172-8/1/23,Simuliidae,20,East,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
660202-7/19/23,Ancylidae,2,WetWide,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
660202-7/19/23,Athericidae,4,WetWide,Arthropoda,,Insecta,,Diptera,Athericidae,PR,2,SP,FALSE
660202-7/19/23,Baetidae,7,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
660202-7/19/23,Caenidae,4,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
660202-7/19/23,Calopterygidae,3,WetWide,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
660202-7/19/23,Ceratopogonidae,2,WetWide,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
660202-7/19/23,Chironomidae,45,WetWide,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
660202-7/19/23,Corixidae,1,WetWide,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
660202-7/19/23,Corydalidae,1,WetWide,Arthropoda,,Insecta,,Megaloptera,Corydalidae,PR,4.9,CN,FALSE
660202-7/19/23,Decapoda,6,WetWide,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
660202-7/19/23,Dixidae,3,WetWide,Arthropoda,,Insecta,,Diptera,Dixidae,CG,2.9,SW,FALSE
660202-7/19/23,Elmidae,17,WetWide,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
660202-7/19/23,Ephemeridae,2,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Ephemeridae,CG,3,BU,FALSE
660202-7/19/23,Gerridae,7,WetWide,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
660202-7/19/23,Gomphidae,1,WetWide,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
660202-7/19/23,Helicopsychidae,1,WetWide,Arthropoda,,Insecta,,Trichoptera,Helicopsychidae,SC,2,BU,FALSE
660202-7/19/23,Heptageniidae,55,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
660202-7/19/23,Hydracarina,11,WetWide,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
660202-7/19/23,Hydropsychidae,18,WetWide,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
660202-7/19/23,Leptophlebiidae,78,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
660202-7/19/23,Perlidae,2,WetWide,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
660202-7/19/23,Physidae,1,WetWide,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
660202-7/19/23,Sialidae,1,WetWide,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
660202-7/19/23,Siphlonuridae,1,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Siphlonuridae,CG,6.4,SW,FALSE
660202-7/19/23,Tabanidae,1,WetWide,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
660202-7/19/23,Tipulidae,1,WetWide,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
660202-7/19/23,Turbellaria,2,WetWide,Platyhelminthes,,Turbellaria,,,,CG,NA,,FALSE
660202-7/19/23,Veliidae,1,WetWide,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
660203-7/20/23,Aeshnidae,1,East,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
660203-7/20/23,Ancylidae,3,East,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
660203-7/20/23,Athericidae,10,East,Arthropoda,,Insecta,,Diptera,Athericidae,PR,2,SP,FALSE
660203-7/20/23,Baetidae,55,East,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
660203-7/20/23,Calopterygidae,1,East,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
660203-7/20/23,Ceratopogonidae,1,East,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
660203-7/20/23,Chironomidae,22,East,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
660203-7/20/23,Cordulegastridae,1,East,Arthropoda,,Insecta,,Odonata,Cordulegastridae,PR,2.9,BU,FALSE
660203-7/20/23,Corydalidae,1,East,Arthropoda,,Insecta,,Megaloptera,Corydalidae,PR,4.9,CN,FALSE
660203-7/20/23,Culicidae,3,East,Arthropoda,,Insecta,,Diptera,Culicidae,CF,8.1,SW,FALSE
660203-7/20/23,Decapoda,4,East,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
660203-7/20/23,Elmidae,45,East,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
660203-7/20/23,Ephemerellidae,1,East,Arthropoda,,Insecta,,Ephemeroptera,Ephemerellidae,SC,2.2,CN,FALSE
660203-7/20/23,Gomphidae,8,East,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
660203-7/20/23,Gyrinidae,1,East,Arthropoda,,Insecta,,Coleoptera,Gyrinidae,PR,4.1,SW,FALSE
660203-7/20/23,Heptageniidae,55,East,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
660203-7/20/23,Hydracarina,5,East,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
660203-7/20/23,Hydropsychidae,8,East,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
660203-7/20/23,Hydroptilidae,4,East,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,SC,4,CN,FALSE
660203-7/20/23,Isonychiidae,1,East,Arthropoda,,Insecta,,Ephemeroptera,Isonychiidae,CF,2.8,SW,FALSE
660203-7/20/23,Leptophlebiidae,2,East,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
660203-7/20/23,Limnephilidae,1,East,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
660203-7/20/23,Perlidae,18,East,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
660203-7/20/23,Physidae,1,East,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
660203-7/20/23,Pisidiidae,2,East,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
660203-7/20/23,Polycentropodidae,1,East,Arthropoda,,Insecta,,Trichoptera,Polycentropodidae,PR,5.5,CN,FALSE
660203-7/20/23,Rhyacophilidae,1,East,Arthropoda,,Insecta,,Trichoptera,Rhyacophilidae,PR,0.9,CN,FALSE
660203-7/20/23,Sialidae,1,East,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
660203-7/20/23,Simuliidae,1,East,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
660203-7/20/23,Tabanidae,2,East,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
660203-7/20/23,Tipulidae,17,East,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
660203-7/20/23,Tricorythidae,1,East,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
660203-7/20/23,Veliidae,3,East,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
660204-7/18/23,Ancylidae,1,WetWide,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
660204-7/18/23,Baetidae,2,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
660204-7/18/23,Caenidae,6,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
660204-7/18/23,Ceratopogonidae,1,WetWide,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
660204-7/18/23,Chironomidae,93,WetWide,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
660204-7/18/23,Decapoda,41,WetWide,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
660204-7/18/23,Elmidae,7,WetWide,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
660204-7/18/23,Gerridae,1,WetWide,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
660204-7/18/23,Hydracarina,8,WetWide,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
660204-7/18/23,Hydropsychidae,76,WetWide,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
660204-7/18/23,Libellulidae,1,WetWide,Arthropoda,,Insecta,,Odonata,Libellulidae,PR,9.2,CB;SP,FALSE
660204-7/18/23,Limnephilidae,1,WetWide,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
660204-7/18/23,Perlidae,12,WetWide,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
660204-7/18/23,Simuliidae,1,WetWide,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
660204-7/18/23,Siphlonuridae,1,WetWide,Arthropoda,,Insecta,,Ephemeroptera,Siphlonuridae,CG,6.4,SW,FALSE
660204-7/18/23,Tipulidae,10,WetWide,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
660204-7/18/23,Veliidae,10,WetWide,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
660205-7/18/23,Athericidae,1,East,Arthropoda,,Insecta,,Diptera,Athericidae,PR,2,SP,FALSE
660205-7/18/23,Baetidae,5,East,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
660205-7/18/23,Ceratopogonidae,6,East,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
660205-7/18/23,Chironomidae,33,East,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
660205-7/18/23,Cordulegastridae,8,East,Arthropoda,,Insecta,,Odonata,Cordulegastridae,PR,2.9,BU,FALSE
660205-7/18/23,Gerridae,8,East,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
660205-7/18/23,Glossosomatidae,84,East,Arthropoda,,Insecta,,Trichoptera,Glossosomatidae,SC,0.6,CN,FALSE
660205-7/18/23,Heptageniidae,3,East,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
660205-7/18/23,Hirudinea,1,East,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
660205-7/18/23,Hydracarina,2,East,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
660205-7/18/23,Hydrophilidae,1,East,Arthropoda,,Insecta,,Coleoptera,Hydrophilidae,PR,5.4,BU;SW,FALSE
660205-7/18/23,Hydropsychidae,18,East,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
660205-7/18/23,Lepidostomatidae,2,East,Arthropoda,,Insecta,,Trichoptera,Lepidostomatidae,SH,1,CB,FALSE
660205-7/18/23,Leptoceridae,5,East,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
660205-7/18/23,Leptophlebiidae,17,East,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
660205-7/18/23,Leuctridae,21,East,Arthropoda,,Insecta,,Plecoptera,Leuctridae,SH,0.6,SP,FALSE
660205-7/18/23,Limnephilidae,1,East,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
660205-7/18/23,Oligochaeta,1,East,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
660205-7/18/23,Perlidae,2,East,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
660205-7/18/23,Philopotamidae,8,East,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,CF,1.4,CN,FALSE
660205-7/18/23,Phryganeidae,2,East,Arthropoda,,Insecta,,Trichoptera,Phryganeidae,SH,4.5,CB;CN,FALSE
660205-7/18/23,Pisidiidae,1,East,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
660205-7/18/23,Sialidae,6,East,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
660205-7/18/23,Simuliidae,5,East,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
660205-7/18/23,Tabanidae,1,East,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
660205-7/18/23,Tipulidae,4,East,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
660205-7/18/23,Tricorythidae,6,East,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
660206-7/20/23,Ancylidae,6,MidSizeDry,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
660206-7/20/23,Athericidae,10,MidSizeDry,Arthropoda,,Insecta,,Diptera,Athericidae,PR,2,SP,FALSE
660206-7/20/23,Baetidae,45,MidSizeDry,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
660206-7/20/23,Brachycentridae,104,MidSizeDry,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
660206-7/20/23,Calopterygidae,2,MidSizeDry,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
660206-7/20/23,Ceratopogonidae,1,MidSizeDry,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
660206-7/20/23,Chironomidae,34,MidSizeDry,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
660206-7/20/23,Corydalidae,2,MidSizeDry,Arthropoda,,Insecta,,Megaloptera,Corydalidae,PR,4.9,CN,FALSE
660206-7/20/23,Decapoda,1,MidSizeDry,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
660206-7/20/23,Dixidae,1,MidSizeDry,Arthropoda,,Insecta,,Diptera,Dixidae,CG,2.9,SW,FALSE
660206-7/20/23,Elmidae,29,MidSizeDry,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
660206-7/20/23,Ephemerellidae,15,MidSizeDry,Arthropoda,,Insecta,,Ephemeroptera,Ephemerellidae,SC,2.2,CN,FALSE
660206-7/20/23,Gerridae,1,MidSizeDry,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
660206-7/20/23,Glossosomatidae,18,MidSizeDry,Arthropoda,,Insecta,,Trichoptera,Glossosomatidae,SC,0.6,CN,FALSE
660206-7/20/23,Gomphidae,1,MidSizeDry,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
660206-7/20/23,Gyrinidae,1,MidSizeDry,Arthropoda,,Insecta,,Coleoptera,Gyrinidae,PR,4.1,SW,FALSE
660206-7/20/23,Heptageniidae,1,MidSizeDry,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
660206-7/20/23,Hydracarina,4,MidSizeDry,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
660206-7/20/23,Hydropsychidae,9,MidSizeDry,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
660206-7/20/23,Oligochaeta,6,MidSizeDry,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
660206-7/20/23,Perlidae,10,MidSizeDry,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
660206-7/20/23,Physidae,5,MidSizeDry,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
660206-7/20/23,Simuliidae,35,MidSizeDry,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
660206-7/20/23,Tipulidae,1,MidSizeDry,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
730316-8/9/23,Aeshnidae,1,VeryNarrow,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
730316-8/9/23,Amphipoda,55,VeryNarrow,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
730316-8/9/23,Ancylidae,1,VeryNarrow,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
730316-8/9/23,Baetidae,25,VeryNarrow,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
730316-8/9/23,Caenidae,8,VeryNarrow,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
730316-8/9/23,Calopterygidae,3,VeryNarrow,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
730316-8/9/23,Chironomidae,29,VeryNarrow,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
730316-8/9/23,Coenagrionidae,3,VeryNarrow,Arthropoda,,Insecta,,Odonata,Coenagrionidae,PR,8.1,CB;SP,FALSE
730316-8/9/23,Corbicula,1,VeryNarrow,Mollusca,,Bivalvia,,Veneroida,Corbiculidae,CF,NA,,FALSE
730316-8/9/23,Decapoda,1,VeryNarrow,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
730316-8/9/23,Elmidae,14,VeryNarrow,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
730316-8/9/23,Ephemeridae,2,VeryNarrow,Arthropoda,,Insecta,,Ephemeroptera,Ephemeridae,CG,3,BU,FALSE
730316-8/9/23,Gomphidae,1,VeryNarrow,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
730316-8/9/23,Haliplidae,1,VeryNarrow,Arthropoda,,Insecta,,Coleoptera,Haliplidae,SH,7.3,,FALSE
730316-8/9/23,Heptageniidae,21,VeryNarrow,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
730316-8/9/23,Hirudinea,2,VeryNarrow,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
730316-8/9/23,Hydrobiidae,7,VeryNarrow,Mollusca,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,6.9,CN,FALSE
730316-8/9/23,Hydropsychidae,37,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
730316-8/9/23,Hydroptilidae,2,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,SC,4,CN,FALSE
730316-8/9/23,Isonychiidae,2,VeryNarrow,Arthropoda,,Insecta,,Ephemeroptera,Isonychiidae,CF,2.8,SW,FALSE
730316-8/9/23,Isopoda,5,VeryNarrow,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
730316-8/9/23,Leptoceridae,5,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
730316-8/9/23,Leptophlebiidae,5,VeryNarrow,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
730316-8/9/23,Oligochaeta,6,VeryNarrow,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
730316-8/9/23,Pisidiidae,2,VeryNarrow,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
730316-8/9/23,Pleidae,1,VeryNarrow,Arthropoda,,Insecta,,Hemiptera,Pleidae,PR,NA,SW,FALSE
730316-8/9/23,Sialidae,2,VeryNarrow,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
730316-8/9/23,Simuliidae,25,VeryNarrow,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
730316-8/9/23,Tipulidae,1,VeryNarrow,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
730316-8/9/23,Tricorythidae,8,VeryNarrow,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
730316-8/9/23,Uenoidae,1,VeryNarrow,Arthropoda,,Insecta,,Trichoptera,Uenoidae,SC,1.5,CN,FALSE
740472-8/2/23,Amphipoda,85,WetWide,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
740472-8/2/23,Corixidae,1,WetWide,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
740472-8/2/23,Decapoda,1,WetWide,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
740472-8/2/23,Elmidae,1,WetWide,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
740472-8/2/23,Hirudinea,13,WetWide,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
740472-8/2/23,Isopoda,611,WetWide,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
740472-8/2/23,Lepidostomatidae,2,WetWide,Arthropoda,,Insecta,,Trichoptera,Lepidostomatidae,SH,1,CB,FALSE
740472-8/2/23,Oligochaeta,3,WetWide,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
740472-8/2/23,Pisidiidae,11,WetWide,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
740472-8/2/23,Turbellaria,1,WetWide,Platyhelminthes,,Turbellaria,,,,CG,NA,,FALSE
740472-8/2/23,Veliidae,1,WetWide,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
760242-6/13/23,Amphipoda,1,VeryNarrow,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
760242-6/13/23,Ceratopogonidae,2,VeryNarrow,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
760242-6/13/23,Chironomidae,36,VeryNarrow,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
760242-6/13/23,Corixidae,4,VeryNarrow,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
760242-6/13/23,Dixidae,1,VeryNarrow,Arthropoda,,Insecta,,Diptera,Dixidae,CG,2.9,SW,FALSE
760242-6/13/23,Dytiscidae,15,VeryNarrow,Arthropoda,,Insecta,,Coleoptera,Dytiscidae,PR,6.2,BU;SW,FALSE
760242-6/13/23,Elmidae,3,VeryNarrow,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
760242-6/13/23,Gerridae,6,VeryNarrow,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
760242-6/13/23,Hirudinea,3,VeryNarrow,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
760242-6/13/23,Hydracarina,1,VeryNarrow,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
760242-6/13/23,Isopoda,10,VeryNarrow,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
760242-6/13/23,Oligochaeta,4,VeryNarrow,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
760242-6/13/23,Physidae,2,VeryNarrow,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
760242-6/13/23,Planorbidae,2,VeryNarrow,Mollusca,,Gastropoda,,Basommatophora,Planorbidae,SC,6.5,CB,FALSE
760242-6/13/23,Simuliidae,71,VeryNarrow,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
760242-6/13/23,Viviparidae,4,VeryNarrow,Mollusca,,Gastropoda,,Architaenioglossa,Viviparidae,SC,4.3,CB,FALSE
780220-6/29/23,Baetidae,46,WestSteep,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
780220-6/29/23,Caenidae,4,WestSteep,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
780220-6/29/23,Calopterygidae,2,WestSteep,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
780220-6/29/23,Ceratopogonidae,1,WestSteep,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
780220-6/29/23,Chironomidae,79,WestSteep,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
780220-6/29/23,Corixidae,1,WestSteep,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
780220-6/29/23,Decapoda,23,WestSteep,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
780220-6/29/23,Elmidae,137,WestSteep,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
780220-6/29/23,Gerridae,1,WestSteep,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
780220-6/29/23,Heptageniidae,3,WestSteep,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
780220-6/29/23,Hirudinea,1,WestSteep,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
780220-6/29/23,Hydropsychidae,57,WestSteep,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
780220-6/29/23,Hydroptilidae,5,WestSteep,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,SC,4,CN,FALSE
780220-6/29/23,Isopoda,4,WestSteep,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
